id,prompt
3410,Skriv en anmeldelse av filmen «The X-Files: I Want To Believe» på rundt 500 ord hvor du gir terningkast 3
4693,Skriv en anmeldelse av filmen «Gullkysten» på rundt 400 ord hvor du gir terningkast 4
4418,Skriv en anmeldelse av filmen «Flink pike» på rundt 400 ord hvor du gir terningkast 5
4191,Skriv en anmeldelse av filmen «Percy Jackson: Monsterhavet» på rundt 400 ord hvor du gir terningkast 3
4407,Skriv en anmeldelse av filmen «Into the Storm» på rundt 700 ord hvor du gir terningkast 2
4324,Skriv en anmeldelse av filmen «Rio 2» på rundt 400 ord hvor du gir terningkast 4
5126,Skriv en anmeldelse av filmen «Neruda» på rundt 600 ord hvor du gir terningkast 4
3740,Skriv en anmeldelse av filmen «Season Of The Witch» på rundt 400 ord hvor du gir terningkast 3
400344,Skriv en anmeldelse av filmen «Free Fire» på rundt 100 ord hvor du gir terningkast 4
4186,Skriv en anmeldelse av filmen «Blue Jasmine» på rundt 400 ord hvor du gir terningkast 5
5234,Skriv en anmeldelse av filmen «Vann over ild» på rundt 500 ord hvor du gir terningkast 4
4241,Skriv en anmeldelse av filmen «Flåklypa Grand Prix» på rundt 1300 ord hvor du gir terningkast 6
3711,Skriv en anmeldelse av filmen «Tomme tønner 2 – Det Brune Gullet» på rundt 400 ord hvor du gir terningkast 3
4615,Skriv en anmeldelse av filmen «Karsten og Petra på safari» på rundt 400 ord hvor du gir terningkast 4
4301,Skriv en anmeldelse av filmen «Dallas Buyers Club» på rundt 400 ord hvor du gir terningkast 5
4747,Skriv en anmeldelse av filmen «The Huntsman: Winter's War» på rundt 100 ord hvor du gir terningkast 3
5222,Skriv en anmeldelse av filmen «I Feel Pretty» på rundt 500 ord hvor du gir terningkast 3
3314,Skriv en anmeldelse av filmen «Jar City» på rundt 400 ord hvor du gir terningkast 4
3537,Skriv en anmeldelse av filmen «Ghost Busters» på rundt 400 ord hvor du gir terningkast 5
4672,Skriv en anmeldelse av filmen «Snoopy og Charlie Brown: Knøttene-filmen» på rundt 400 ord hvor du gir terningkast 4
35,Skriv en anmeldelse av TV-serien «Legend of the Seeker» sesong 1 på rundt 900 ord hvor du gir terningkast 2
400784,Skriv en anmeldelse av TV-serien «Farang: Trøbbel i paradis» på rundt 100 ord hvor du gir terningkast 4
402033,Skriv en anmeldelse av filmen «Vox Lux» på rundt 100 ord hvor du gir terningkast 3
3598,Skriv en anmeldelse av filmen «Libanon» på rundt 300 ord hvor du gir terningkast 5
401114,Skriv en anmeldelse av filmen «Happy Death Day» på rundt 300 ord hvor du gir terningkast 3
400267,Skriv en anmeldelse av filmen «Joy» på rundt 500 ord hvor du gir terningkast 4
3739,Skriv en anmeldelse av filmen «Biutiful» på rundt 300 ord hvor du gir terningkast 4
4594,Skriv en anmeldelse av filmen «Amy» på rundt 600 ord hvor du gir terningkast 5
402047,Skriv en anmeldelse av filmen «Gloria Bell» på rundt 100 ord hvor du gir terningkast 5
400313,Skriv en anmeldelse av filmen «Fra balkongen» på rundt 100 ord hvor du gir terningkast 4
5277,Skriv en anmeldelse av filmen «The Happytime Murders» på rundt 100 ord hvor du gir terningkast 2
3930,Skriv en anmeldelse av filmen «The Devil Inside» på rundt 400 ord hvor du gir terningkast 3
3381,"Skriv en anmeldelse av filmen «Be Kind, Rewind» på rundt 300 ord hvor du gir terningkast 4"
400171,Skriv en anmeldelse av filmen «Phantom Boy» på rundt 100 ord hvor du gir terningkast 4
400410,Skriv en anmeldelse av filmen «Interstellar» på rundt 700 ord hvor du gir terningkast 4
402020,Skriv en anmeldelse av filmen «Solnedgang i Budapest» på rundt 100 ord hvor du gir terningkast 5
400790,Skriv en anmeldelse av TV-serien «Unge lovende» sesong 2 på rundt 100 ord hvor du gir terningkast 4
3197,Skriv en anmeldelse av filmen «Der Untergang» på rundt 500 ord hvor du gir terningkast 6
4114,Skriv en anmeldelse av filmen «Identity Thief» på rundt 400 ord hvor du gir terningkast 3
5159,Skriv en anmeldelse av filmen «C'est la vie!» på rundt 500 ord hvor du gir terningkast 3
5254,Skriv en anmeldelse av filmen «Mission: Impossible - Fallout» på rundt 600 ord hvor du gir terningkast 5
3179,Skriv en anmeldelse av filmen «Kill Bill Vol. 1» på rundt 500 ord hvor du gir terningkast 6
4645,Skriv en anmeldelse av filmen «Bien Maja på eventyr» på rundt 400 ord hvor du gir terningkast 4
4277,Skriv en anmeldelse av filmen «47 Ronin» på rundt 400 ord hvor du gir terningkast 3
5470,Skriv en anmeldelse av TV-serien «True Detective» sesong 3 på rundt 100 ord hvor du gir terningkast 5
400310,Skriv en anmeldelse av filmen «Prinsesse Mononoke» på rundt 100 ord hvor du gir terningkast 6
4184,Skriv en anmeldelse av filmen «RED 2» på rundt 400 ord hvor du gir terningkast 4
400236,Skriv en anmeldelse av filmen «Deadpool» på rundt 100 ord hvor du gir terningkast 4
5374,Skriv en anmeldelse av filmen «Amundsen» på rundt 100 ord hvor du gir terningkast 4
5268,Skriv en anmeldelse av filmen «Beast» på rundt 100 ord hvor du gir terningkast 4
4831,Skriv en anmeldelse av filmen «Gråtass gir gass» på rundt 100 ord hvor du gir terningkast 3
401622,Skriv en anmeldelse av TV-serien «Insatiable: Denne serien bør utstyres med varseltrekant» på rundt 600 ord hvor du gir terningkast 2
5329,Skriv en anmeldelse av filmen «Colette» på rundt 500 ord hvor du gir terningkast 4
70,Skriv en anmeldelse av TV-serien «The Middle» på rundt 400 ord hvor du gir terningkast 3
43,Skriv en anmeldelse av TV-serien «Dag» sesong 1 på rundt 600 ord hvor du gir terningkast 5
4374,Skriv en anmeldelse av filmen «Transformers: Age of Extinction» på rundt 700 ord hvor du gir terningkast 3
40,Skriv en anmeldelse av TV-serien «Merlin S2» på rundt 700 ord hvor du gir terningkast 5
400205,Skriv en anmeldelse av filmen «Where to Invade Next» på rundt 100 ord hvor du gir terningkast 3
3305,Skriv en anmeldelse av filmen «Natural Born Star» på rundt 500 ord hvor du gir terningkast 5
400811,Skriv en anmeldelse av TV-serien «The Bastard Executioner» på rundt 600 ord hvor du gir terningkast 2
3675,Skriv en anmeldelse av filmen «Keeper'n til Liverpool» på rundt 400 ord hvor du gir terningkast 4
4348,Skriv en anmeldelse av filmen «Maps To The Stars» på rundt 400 ord hvor du gir terningkast 4
400151,Skriv en anmeldelse av filmen «Cave» på rundt 100 ord hvor du gir terningkast 3
400233,Skriv en anmeldelse av filmen «A Syrian love story» på rundt 100 ord hvor du gir terningkast 5
3354,Skriv en anmeldelse av filmen «There Will Be Blood» på rundt 300 ord hvor du gir terningkast 5
4000,Skriv en anmeldelse av filmen «The Woman in Black» på rundt 700 ord hvor du gir terningkast 5
301,Skriv en anmeldelse av TV-serien «Silicon Valley» sesong 3 på rundt 400 ord hvor du gir terningkast 5
401480,Skriv en anmeldelse av TV-serien «Wild Wild Country» på rundt 1300 ord hvor du gir terningkast 5
3278,Skriv en anmeldelse av filmen «Knocked Up» på rundt 500 ord hvor du gir terningkast 5
3941,Skriv en anmeldelse av filmen «Ildfjell» på rundt 400 ord hvor du gir terningkast 5
4654,Skriv en anmeldelse av filmen «Julekongen - Full rustning» på rundt 400 ord hvor du gir terningkast 4
3909,Skriv en anmeldelse av filmen «Jernkvinnen» på rundt 500 ord hvor du gir terningkast 4
4218,Skriv en anmeldelse av filmen «Farvel til mafiaen» på rundt 400 ord hvor du gir terningkast 3
400302,Skriv en anmeldelse av filmen «It comes at Night»» på rundt 100 ord hvor du gir terningkast 5
400343,Skriv en anmeldelse av filmen «Get Out» på rundt 100 ord hvor du gir terningkast 5
402061,Skriv en anmeldelse av filmen «Den fantastiske reisen til fakiren som gjemte seg i et Ikea-skap» på rundt 100 ord hvor du gir terningkast 4
4399,"Skriv en anmeldelse av filmen «To dager, en natt» på rundt 400 ord hvor du gir terningkast 5"
3450,Skriv en anmeldelse av filmen «Son of Rambow» på rundt 400 ord hvor du gir terningkast 5
293,Skriv en anmeldelse av TV-serien «Bosch» sesong 2 på rundt 400 ord hvor du gir terningkast 5
3390,Skriv en anmeldelse av filmen «Zack and Miri make a porno» på rundt 400 ord hvor du gir terningkast 4
401982,Skriv en anmeldelse av filmen «Cold Pursuit» på rundt 100 ord hvor du gir terningkast 4
401224,Skriv en anmeldelse av filmen «The Villainess» på rundt 400 ord hvor du gir terningkast 4
4271,Skriv en anmeldelse av filmen «The Secret Life of Walter Mitty» på rundt 400 ord hvor du gir terningkast 3
401868,Skriv en anmeldelse av filmen «Mortal Engines» på rundt 500 ord hvor du gir terningkast 3
3718,Skriv en anmeldelse av filmen «Fjellet» på rundt 300 ord hvor du gir terningkast 5
108,Skriv en anmeldelse av TV-serien «Bones» sesong 6 på rundt 600 ord hvor du gir terningkast 3
4637,Skriv en anmeldelse av filmen «Crimson Peak» på rundt 400 ord hvor du gir terningkast 4
400322,Skriv en anmeldelse av filmen «DRIB» på rundt 100 ord hvor du gir terningkast 4
3902,Skriv en anmeldelse av filmen «J. Edgar» på rundt 600 ord hvor du gir terningkast 4
3650,Skriv en anmeldelse av filmen «The Expendables» på rundt 400 ord hvor du gir terningkast 5
4670,Skriv en anmeldelse av filmen «Truth» på rundt 400 ord hvor du gir terningkast 4
3449,Skriv en anmeldelse av filmen «Baader Meinhof» på rundt 400 ord hvor du gir terningkast 5
3691,Skriv en anmeldelse av filmen «Alien Anthology» på rundt 600 ord hvor du gir terningkast 6
3353,Skriv en anmeldelse av filmen «Mannen som elsket Yngve» på rundt 400 ord hvor du gir terningkast 5
3613,Skriv en anmeldelse av filmen «Youth In Revolt» på rundt 400 ord hvor du gir terningkast 4
4641,Skriv en anmeldelse av filmen «Beasts Of No Nation» på rundt 500 ord hvor du gir terningkast 5
3655,Skriv en anmeldelse av filmen «Universal Soldier: Regeneration» på rundt 500 ord hvor du gir terningkast 3
366,Skriv en anmeldelse av TV-serien «The Leftovers» sesong 3 på rundt 100 ord hvor du gir terningkast 6
3396,Skriv en anmeldelse av filmen «Cop DJ» på rundt 300 ord hvor du gir terningkast 5
3940,Skriv en anmeldelse av filmen «Nobels testamente» på rundt 500 ord hvor du gir terningkast 3
4532,Skriv en anmeldelse av filmen «Gemma Bovery» på rundt 400 ord hvor du gir terningkast 3
181,Skriv en anmeldelse av TV-serien «True Blood» sesong 7 på rundt 700 ord hvor du gir terningkast 3
4952,Skriv en anmeldelse av filmen «Det er bare verdens undergang» på rundt 100 ord hvor du gir terningkast 5
4907,Skriv en anmeldelse av filmen «Agnus Dei» på rundt 100 ord hvor du gir terningkast 5
4006,Skriv en anmeldelse av filmen «Ted» på rundt 400 ord hvor du gir terningkast 5
4438,Skriv en anmeldelse av filmen «Karsten og Petras vidunderlige jul» på rundt 400 ord hvor du gir terningkast 4
4139,Skriv en anmeldelse av filmen «Stoker» på rundt 700 ord hvor du gir terningkast 4
3527,Skriv en anmeldelse av filmen «The Boy in the Striped Pyjamas» på rundt 400 ord hvor du gir terningkast 3
3904,Skriv en anmeldelse av filmen «Varg Veum – De døde har det godt» på rundt 400 ord hvor du gir terningkast 3
4075,Skriv en anmeldelse av filmen «Amour» på rundt 400 ord hvor du gir terningkast 6
400803,Skriv en anmeldelse av TV-serien «Skam» sesong 2 på rundt 100 ord hvor du gir terningkast 5
417,Skriv en anmeldelse av filmen «In The Loop» på rundt 500 ord hvor du gir terningkast 6
5114,Skriv en anmeldelse av filmen «The Foreigner» på rundt 400 ord hvor du gir terningkast 4
3158,Skriv en anmeldelse av filmen «Magnolia» på rundt 400 ord hvor du gir terningkast 5
3229,Skriv en anmeldelse av filmen «Music and lyrics» på rundt 400 ord hvor du gir terningkast 4
4131,Skriv en anmeldelse av filmen «Warm Bodies» på rundt 600 ord hvor du gir terningkast 4
4974,Skriv en anmeldelse av filmen «Smurfene: Den hemmelige landsbyen» på rundt 100 ord hvor du gir terningkast 3
401560,Skriv en anmeldelse av TV-serien «13. november: Terrorangrepet på Paris»» på rundt 600 ord hvor du gir terningkast 6
47,Skriv en anmeldelse av TV-serien «Vampire Diaries» sesong 1 på rundt 500 ord hvor du gir terningkast 3
4939,Skriv en anmeldelse av filmen «Eventyr i Arktis» på rundt 100 ord hvor du gir terningkast 4
3358,Skriv en anmeldelse av filmen «No country for old men» på rundt 400 ord hvor du gir terningkast 5
4446,Skriv en anmeldelse av filmen «The Good Lie» på rundt 700 ord hvor du gir terningkast 4
401304,Skriv en anmeldelse av filmen «Wonder Wheel» på rundt 400 ord hvor du gir terningkast 3
400234,"Skriv en anmeldelse av filmen «Hail, Caesar!» på rundt 100 ord hvor du gir terningkast 5"
4331,Skriv en anmeldelse av filmen «Brick Mansions» på rundt 400 ord hvor du gir terningkast 2
4529,Skriv en anmeldelse av filmen «Ex Machina» på rundt 600 ord hvor du gir terningkast 5
5147,Skriv en anmeldelse av filmen «The Commuter» på rundt 800 ord hvor du gir terningkast 3
3376,Skriv en anmeldelse av filmen «A Good Year» på rundt 400 ord hvor du gir terningkast 4
3745,Skriv en anmeldelse av filmen «Konger av Oslo» på rundt 500 ord hvor du gir terningkast 4
3732,Skriv en anmeldelse av filmen «The Fighter» på rundt 400 ord hvor du gir terningkast 4
401033,Skriv en anmeldelse av TV-serien «GLOW» på rundt 600 ord hvor du gir terningkast 4
4309,Skriv en anmeldelse av filmen «Need For Speed» på rundt 400 ord hvor du gir terningkast 4
5443,Skriv en anmeldelse av TV-serien «Succession» sesong 1 på rundt 600 ord hvor du gir terningkast 4
4490,Skriv en anmeldelse av filmen «John Wick» på rundt 600 ord hvor du gir terningkast 5
282,Skriv en anmeldelse av TV-serien «Chelsea Does» på rundt 500 ord hvor du gir terningkast 4
3867,Skriv en anmeldelse av filmen «Footloose» på rundt 500 ord hvor du gir terningkast 4
3862,Skriv en anmeldelse av filmen «What's Your Number?» på rundt 500 ord hvor du gir terningkast 3
4522,Skriv en anmeldelse av filmen «De nærmeste» på rundt 400 ord hvor du gir terningkast 4
4575,Skriv en anmeldelse av filmen «Batman: Arkham Knight» på rundt 900 ord hvor du gir terningkast 4
3886,Skriv en anmeldelse av filmen «New Year's Eve» på rundt 500 ord hvor du gir terningkast 3
5195,Skriv en anmeldelse av filmen «Jeg vet hvem du er» på rundt 400 ord hvor du gir terningkast 3
401813,Skriv en anmeldelse av TV-serien «Narcos: Mexico» på rundt 600 ord hvor du gir terningkast 5
3644,Skriv en anmeldelse av filmen «Step Up» på rundt 700 ord hvor du gir terningkast 4
5117,Skriv en anmeldelse av filmen «Ekspedisjon Knerten» på rundt 500 ord hvor du gir terningkast 3
400777,Skriv en anmeldelse av TV-serien «The Handmaid’s Tale» sesong 1 på rundt 100 ord hvor du gir terningkast 5
3967,Skriv en anmeldelse av filmen «Hva gjør vi nå?» på rundt 400 ord hvor du gir terningkast 4
4720,Skriv en anmeldelse av filmen «Grimsby» på rundt 500 ord hvor du gir terningkast 4
3306,Skriv en anmeldelse av filmen «We Own the Night» på rundt 300 ord hvor du gir terningkast 5
4002,Skriv en anmeldelse av filmen «Madagascar 3: Full rulle i Europa» på rundt 400 ord hvor du gir terningkast 2
3966,Skriv en anmeldelse av filmen «Tomboy» på rundt 400 ord hvor du gir terningkast 5
400126,Skriv en anmeldelse av filmen «Jack Reacher» på rundt 100 ord hvor du gir terningkast 3
3163,Skriv en anmeldelse av filmen «Hedwig and the Angry Inch» på rundt 300 ord hvor du gir terningkast 5
5179,Skriv en anmeldelse av filmen «Molly's game» på rundt 500 ord hvor du gir terningkast 4
4743,Skriv en anmeldelse av filmen «Den franske forbindelsen» på rundt 400 ord hvor du gir terningkast 4
189,Skriv en anmeldelse av TV-serien «Homeland» sesong 4 på rundt 500 ord hvor du gir terningkast 5
4841,Skriv en anmeldelse av filmen «The Beatles: Eight Days a Week - The Touring Years» på rundt 100 ord hvor du gir terningkast 5
4878,Skriv en anmeldelse av filmen «Fabeldyr og hvor de er å finne» på rundt 100 ord hvor du gir terningkast 5
401919,Skriv en anmeldelse av TV-serien «Sex Education» på rundt 100 ord hvor du gir terningkast 5
3260,Skriv en anmeldelse av filmen «PotC: At Worlds End» på rundt 500 ord hvor du gir terningkast 5
74,Skriv en anmeldelse av TV-serien «How I Met Your Mother» sesong 5 på rundt 600 ord hvor du gir terningkast 4
400346,Skriv en anmeldelse av filmen «Ghost in the shell» på rundt 100 ord hvor du gir terningkast 3
400230,Skriv en anmeldelse av filmen «Palio» på rundt 100 ord hvor du gir terningkast 4
401613,Skriv en anmeldelse av filmen «To All the Boys I've Loved Before» på rundt 400 ord hvor du gir terningkast 5
445,Skriv en anmeldelse av filmen «Fish Tank» på rundt 400 ord hvor du gir terningkast 5
401476,Skriv en anmeldelse av TV-serien «Atlanta» sesong 2 på rundt 500 ord hvor du gir terningkast 5
5153,Skriv en anmeldelse av filmen «Pitch Perfect 3» på rundt 700 ord hvor du gir terningkast 3
3751,Skriv en anmeldelse av filmen «Pax» på rundt 500 ord hvor du gir terningkast 2
4214,Skriv en anmeldelse av filmen «Gåten Ragnarok» på rundt 500 ord hvor du gir terningkast 4
3596,Skriv en anmeldelse av filmen «Polanskis Skyggen» på rundt 400 ord hvor du gir terningkast 5
400209,Skriv en anmeldelse av filmen «El Club» på rundt 100 ord hvor du gir terningkast 5
3845,Skriv en anmeldelse av filmen «Le Havre» på rundt 300 ord hvor du gir terningkast 5
400219,Skriv en anmeldelse av filmen «Carol»» på rundt 100 ord hvor du gir terningkast 3
156,Skriv en anmeldelse av TV-serien «Boardwalk Empire» sesong 4 på rundt 800 ord hvor du gir terningkast 5
3463,Skriv en anmeldelse av TV-serien «Mad Men» sesong 1 på rundt 500 ord hvor du gir terningkast 5
4721,Skriv en anmeldelse av filmen «Zootropolis» på rundt 300 ord hvor du gir terningkast 4
3208,Skriv en anmeldelse av filmen «The Departed» på rundt 300 ord hvor du gir terningkast 5
4845,Skriv en anmeldelse av filmen «Peter og Dragen» på rundt 100 ord hvor du gir terningkast 4
4037,Skriv en anmeldelse av filmen «Hypnotisøren» på rundt 400 ord hvor du gir terningkast 3
4069,Skriv en anmeldelse av filmen «Dark Horse» på rundt 400 ord hvor du gir terningkast 4
3532,Skriv en anmeldelse av filmen «Inglourious Basterds» på rundt 500 ord hvor du gir terningkast 4
3617,Skriv en anmeldelse av filmen «Marked For Death» på rundt 400 ord hvor du gir terningkast 4
4617,Skriv en anmeldelse av filmen «Wendyeffekten» på rundt 600 ord hvor du gir terningkast 3
401263,Skriv en anmeldelse av TV-serien «The Crown» sesong 2 på rundt 600 ord hvor du gir terningkast 6
401342,Skriv en anmeldelse av TV-serien «Unge lovende» sesong 3 på rundt 500 ord hvor du gir terningkast 3
400399,Skriv en anmeldelse av filmen «The Judge» på rundt 300 ord hvor du gir terningkast 3
3952,Skriv en anmeldelse av filmen «American Pie: Reunion» på rundt 500 ord hvor du gir terningkast 4
194,Skriv en anmeldelse av TV-serien «Halo: Nightfall – episode 2» på rundt 300 ord hvor du gir terningkast 4
5115,Skriv en anmeldelse av filmen «God's Own Country» på rundt 500 ord hvor du gir terningkast 6
3368,Skriv en anmeldelse av filmen «Death Sentence» på rundt 400 ord hvor du gir terningkast 4
5337,Skriv en anmeldelse av filmen «Once Upon a Deadpool» på rundt 500 ord hvor du gir terningkast 4
5297,Skriv en anmeldelse av filmen «First Man» på rundt 600 ord hvor du gir terningkast 5
3990,Skriv en anmeldelse av filmen «Istid 4: Kontinenter på avveie» på rundt 400 ord hvor du gir terningkast 4
4050,Skriv en anmeldelse av filmen «Skyfall» på rundt 400 ord hvor du gir terningkast 4
4101,Skriv en anmeldelse av filmen «The Terminator» på rundt 700 ord hvor du gir terningkast 5
400088,Skriv en anmeldelse av filmen «Seventh Son» på rundt 500 ord hvor du gir terningkast 2
401711,Skriv en anmeldelse av filmen «Ramen Shop» på rundt 500 ord hvor du gir terningkast 4
4334,Skriv en anmeldelse av filmen «Enemies Closer» på rundt 600 ord hvor du gir terningkast 3
4863,Skriv en anmeldelse av filmen «The Autopsy of Jane Doe» på rundt 100 ord hvor du gir terningkast 5
401633,Skriv en anmeldelse av filmen «A quiet place» på rundt 400 ord hvor du gir terningkast 5
4110,Skriv en anmeldelse av filmen «Spise sove dø» på rundt 400 ord hvor du gir terningkast 5
5042,Skriv en anmeldelse av filmen «Ballerina» på rundt 500 ord hvor du gir terningkast 2
4996,Skriv en anmeldelse av filmen «Klasseforstanderen» på rundt 100 ord hvor du gir terningkast 5
3348,Skriv en anmeldelse av filmen «Lønsj» på rundt 400 ord hvor du gir terningkast 4
400825,Skriv en anmeldelse av TV-serien «Marvel's Daredevil» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4680,Skriv en anmeldelse av filmen «Macbeth» på rundt 700 ord hvor du gir terningkast 5
400356,Skriv en anmeldelse av filmen «Skjønnheten & udyret» på rundt 100 ord hvor du gir terningkast 4
5303,Skriv en anmeldelse av filmen «Halloween» på rundt 800 ord hvor du gir terningkast 4
3380,Skriv en anmeldelse av filmen «Innen familien» på rundt 300 ord hvor du gir terningkast 5
4030,Skriv en anmeldelse av filmen «Dredd» på rundt 400 ord hvor du gir terningkast 5
17,Skriv en anmeldelse av TV-serien «The Thick Of It» på rundt 400 ord hvor du gir terningkast 5
3685,Skriv en anmeldelse av filmen «The Other Guys» på rundt 400 ord hvor du gir terningkast 4
3279,Skriv en anmeldelse av filmen «Rush Hour 3» på rundt 400 ord hvor du gir terningkast 3
401543,Skriv en anmeldelse av filmen «Mannen mot strømmen» på rundt 500 ord hvor du gir terningkast 4
3900,Skriv en anmeldelse av filmen «Løvenes konge» på rundt 500 ord hvor du gir terningkast 6
400973,Skriv en anmeldelse av filmen «In between» på rundt 600 ord hvor du gir terningkast 5
401624,Skriv en anmeldelse av filmen «De utrolige 2»» på rundt 700 ord hvor du gir terningkast 5
401985,Skriv en anmeldelse av filmen «Born2Drive» på rundt 100 ord hvor du gir terningkast 4
376,Skriv en anmeldelse av TV-serien «Taken» sesong 1 på rundt 100 ord hvor du gir terningkast 3
4158,Skriv en anmeldelse av filmen «Broken» på rundt 400 ord hvor du gir terningkast 4
3633,Skriv en anmeldelse av filmen «Marmaduke» på rundt 500 ord hvor du gir terningkast 3
122,Skriv en anmeldelse av TV-serien «Treme» sesong 2 på rundt 700 ord hvor du gir terningkast 6
4415,Skriv en anmeldelse av filmen «Haram» på rundt 400 ord hvor du gir terningkast 4
4243,Skriv en anmeldelse av filmen «Wolf Children» på rundt 600 ord hvor du gir terningkast 5
4060,Skriv en anmeldelse av filmen «E.T. The Extra Terrestrial» på rundt 1000 ord hvor du gir terningkast 6
4662,Skriv en anmeldelse av filmen «Far From Men» på rundt 400 ord hvor du gir terningkast 5
401877,Skriv en anmeldelse av filmen «Aquaman» på rundt 500 ord hvor du gir terningkast 5
4807,Skriv en anmeldelse av filmen «Lights Out» på rundt 100 ord hvor du gir terningkast 4
400207,Skriv en anmeldelse av filmen «Grand Hotel» på rundt 100 ord hvor du gir terningkast 5
3471,Skriv en anmeldelse av filmen «Match Point» på rundt 400 ord hvor du gir terningkast 5
400212,Skriv en anmeldelse av filmen «Gods of Egypt» på rundt 100 ord hvor du gir terningkast 2
4836,Skriv en anmeldelse av filmen «Hands of Stone» på rundt 100 ord hvor du gir terningkast 4
401220,Skriv en anmeldelse av filmen «Sicilian Ghost Story» på rundt 500 ord hvor du gir terningkast 5
402099,Skriv en anmeldelse av filmen «Rocketman» på rundt 100 ord hvor du gir terningkast 5
402038,Skriv en anmeldelse av filmen «Captain Marvel» på rundt 100 ord hvor du gir terningkast 5
401367,Skriv en anmeldelse av filmen «The Florida Project» på rundt 500 ord hvor du gir terningkast 5
3906,Skriv en anmeldelse av filmen «The Descendants» på rundt 400 ord hvor du gir terningkast 4
24,Skriv en anmeldelse av TV-serien «Harper's Island» sesong 1 på rundt 600 ord hvor du gir terningkast 3
3968,Skriv en anmeldelse av filmen «The Cabin In The Woods» på rundt 400 ord hvor du gir terningkast 4
3549,Skriv en anmeldelse av filmen «My Bloody Valentine» på rundt 400 ord hvor du gir terningkast 5
197,Skriv en anmeldelse av TV-serien «State of Affairs» på rundt 500 ord hvor du gir terningkast 3
3979,Skriv en anmeldelse av filmen «Prometheus» på rundt 500 ord hvor du gir terningkast 5
3295,Skriv en anmeldelse av filmen «Sicko» på rundt 400 ord hvor du gir terningkast 4
402115,Skriv en anmeldelse av TV-serien «Chernobyl» på rundt 100 ord hvor du gir terningkast 6
4856,Skriv en anmeldelse av filmen «Ikke kall meg sønn!» på rundt 100 ord hvor du gir terningkast 4
3872,Skriv en anmeldelse av filmen «Tower Heist» på rundt 400 ord hvor du gir terningkast 4
4658,Skriv en anmeldelse av filmen «Søsken til evig tid: Amerikareisa» på rundt 400 ord hvor du gir terningkast 4
5360,Skriv en anmeldelse av filmen «Green Book» på rundt 100 ord hvor du gir terningkast 4
400989,Skriv en anmeldelse av filmen «Atomic Blonde» på rundt 400 ord hvor du gir terningkast 4
3513,Skriv en anmeldelse av filmen «Taken» på rundt 500 ord hvor du gir terningkast 5
4781,Skriv en anmeldelse av filmen «Warcraft: The Beginning» på rundt 100 ord hvor du gir terningkast 4
400262,Skriv en anmeldelse av filmen «Macbeth» på rundt 400 ord hvor du gir terningkast 5
4398,Skriv en anmeldelse av filmen «And So It Goes» på rundt 400 ord hvor du gir terningkast 3
4354,Skriv en anmeldelse av filmen «A Million Ways To Die In The West» på rundt 500 ord hvor du gir terningkast 3
3747,Skriv en anmeldelse av filmen «Jentene fra Dagenham» på rundt 400 ord hvor du gir terningkast 4
5212,Skriv en anmeldelse av filmen «Death Wish» på rundt 600 ord hvor du gir terningkast 3
401881,Skriv en anmeldelse av TV-serien «Das Boot» på rundt 100 ord hvor du gir terningkast 5
5136,Skriv en anmeldelse av filmen «Star Wars: The Last Jedi» på rundt 600 ord hvor du gir terningkast 5
129,Skriv en anmeldelse av TV-serien «Fringe» på rundt 600 ord hvor du gir terningkast 4
4103,Skriv en anmeldelse av filmen «Karsten og Petra blir bestevenner» på rundt 400 ord hvor du gir terningkast 4
4817,Skriv en anmeldelse av filmen «War Dogs» på rundt 100 ord hvor du gir terningkast 4
5001,Skriv en anmeldelse av filmen «King Arthur: Legend of the Sword» på rundt 100 ord hvor du gir terningkast 3
3444,Skriv en anmeldelse av filmen «Fatso» på rundt 500 ord hvor du gir terningkast 5
4120,Skriv en anmeldelse av filmen «Jack the Giant Slayer» på rundt 400 ord hvor du gir terningkast 4
416,Skriv en anmeldelse av filmen «Paranormal Activity» på rundt 400 ord hvor du gir terningkast 4
401313,Skriv en anmeldelse av filmen «Rett vest» på rundt 500 ord hvor du gir terningkast 4
4768,Skriv en anmeldelse av filmen «Café Society» på rundt 100 ord hvor du gir terningkast 4
4780,Skriv en anmeldelse av filmen «The Neon Demon» på rundt 100 ord hvor du gir terningkast 5
406,Skriv en anmeldelse av filmen «Sin Nombre» på rundt 400 ord hvor du gir terningkast 4
4356,Skriv en anmeldelse av filmen «Maleficent» på rundt 1000 ord hvor du gir terningkast 4
3533,Skriv en anmeldelse av filmen «Engler & Demoner» på rundt 400 ord hvor du gir terningkast 4
4723,Skriv en anmeldelse av filmen «Mustang» på rundt 300 ord hvor du gir terningkast 5
3895,Skriv en anmeldelse av filmen «Hysteria» på rundt 400 ord hvor du gir terningkast 4
5368,Skriv en anmeldelse av filmen «The Kindness of Strangers» på rundt 100 ord hvor du gir terningkast 4
79,Skriv en anmeldelse av TV-serien «Skins» sesong 2 på rundt 900 ord hvor du gir terningkast 5
4246,Skriv en anmeldelse av filmen «The Counselor» på rundt 400 ord hvor du gir terningkast 3
401992,Skriv en anmeldelse av filmen «Van Gogh – At Eternity's Gate» på rundt 100 ord hvor du gir terningkast 5
5344,Skriv en anmeldelse av filmen «Beautiful Boy» på rundt 100 ord hvor du gir terningkast 5
