id,authors,tags,title
5141,['Birger Vestmo'],['movie'],The Party
3628,['Rune Håkonsen'],['movie'],Shrek: Lykkelig alle sine dager
3329,['Birger Vestmo'],['movie'],Across the Universe
401012,aftenposten,['movie'],Baby driver
5081,['Fredrik Skaget Øien'],['movie'],Victoria and Abdul
5406,['Fredrik Skaget Øien'],['tv'],BoJack Horseman sesong 4
5232,['Birger Vestmo'],['movie'],Adrift
401412,aftenposten,['movie'],Tomb Raider
3255,['Birger Vestmo'],['movie'],Razzle Dazzle
3501,['Birger Vestmo'],['movie'],The International
5345,['Birger Vestmo'],['movie'],What Keeps You Alive
13,['Torfinn Borkhus'],['tv'],How I Met Your Mother sesong 2
5091,['Birger Vestmo'],['movie'],Good Time
3807,['Birger Vestmo'],['movie'],Bad Teacher
5323,['Marte Hedenstad'],['movie'],The Wife
5312,['Birger Vestmo'],['movie'],Life Itself
3177,['Birger Vestmo'],['movie'],Irreversibel
257,['Sigurd Vik'],['tv'],Empire sesong 2
4250,['Birger Vestmo'],['movie'],Fremmed ved sjøen
3388,['Birger Vestmo'],['movie'],What happens in Vegas
5280,['Birger Vestmo'],['movie'],The Nun
5319,['Birger Vestmo'],['movie'],Arvingene
400377,aftenposten,['movie'],John Wick - Chapter 2
3631,['Rune Håkonsen'],['movie'],Knight and Day
400251,aftenposten,['movie'],Den gode dinosaur
4763,['Birger Vestmo'],['movie'],Special Correspondents
401399,aftenposten,['tv'],Altered Carbon
3772,['Birger Vestmo'],['movie'],The Eagle
5156,['Fredrik Skaget Øien'],['movie'],Maze Runner: Dødskuren
4850,['Birger Vestmo'],['movie'],Weiner
3597,['Birger Vestmo'],['movie'],Kick-Ass
5149,['Marte Hedenstad'],['movie'],Spacewalker
3888,['Birger Vestmo'],['movie'],Arthurs julegaverace
401599,aftenposten,['movie'],A Ciambra
4603,['Birger Vestmo'],['movie'],Sunshine Superman
4820,['Sigurd Vik'],['movie'],Ixcanul
3678,['Birger Vestmo'],['movie'],Trolljegeren
4257,['Birger Vestmo'],['movie'],This Is The End
3940,['Birger Vestmo'],['movie'],Nobels testamente
3436,['Birger Vestmo'],['movie'],Iskyss
3648,['Birger Vestmo'],['movie'],Toy Story 3
3201,['Birger Vestmo'],['movie'],Stolthet og fordom
4051,['Birger Vestmo'],['movie'],Beasts Of The Southern Wild
4010,['Birger Vestmo'],['movie'],Step Up Revolution
400348,aftenposten,['movie'],Oskars Amerika
4830,['Birger Vestmo'],['movie'],Kubo og det magiske instrumentet
401813,aftenposten,['tv'],Narcos: Mexico
5261,['Birger Vestmo'],['movie'],Megalodon
400267,aftenposten,['movie'],Joy
401364,aftenposten,['movie'],The Shape of Water
3408,['Siril Heyerdahl'],['movie'],The Dark Knight
401110,aftenposten,['movie'],Mother!
5049,['Marte Hedenstad'],['movie'],Atomic Blonde
3630,['Rune Håkonsen'],['movie'],Soul Kitchen
5059,['Birger Vestmo'],['movie'],The Dark Tower
3342,['Birger Vestmo'],['movie'],Aliens vs Predator: Requiem
4980,['Sigurd Vik'],['movie'],Going in Style
270,['Sigurd Vik'],['tv'],Master of None sesong 1
4155,['Rune Håkonsen'],['movie'],Fast & Furious 6
3637,['Birger Vestmo'],['movie'],Centurion
3596,['Rune Håkonsen'],['movie'],Polanskis Skyggen
400818,aftenposten,['tv'],Dag sesong 4
4177,['Rune Håkonsen'],['movie'],R.I.P.D.
3691,['Birger Vestmo'],['movie'],Alien Anthology
4363,['Birger Vestmo'],['movie'],Det er meg du vil ha
4145,['Birger Vestmo'],['movie'],The Big Wedding
145,['Marte Hedenstad'],['tv'],Hannibal sesong 1
4793,['Sigurd Vik'],['movie'],Sensommer
3826,['Rune Håkonsen'],['movie'],Heavy Metal
401604,aftenposten,['movie'],Hotell Transylvania 3
4781,['Birger Vestmo'],['movie'],Warcraft: The Beginning
4954,['Birger Vestmo'],['movie'],Kong: Skull Island
3707,['Birger Vestmo'],['movie'],Legenden om Narnia - Reisen til Det Ytterste Hav
3241,['Birger Vestmo'],['movie'],300
4998,['Sigurd Vik'],['movie'],Richard Storken
5172,['Birger Vestmo'],['movie'],Isle of Dogs
4559,['Marte Hedenstad'],['movie'],Familien Bélier
400811,aftenposten,['tv'],The Bastard Executioner
4482,['Birger Vestmo'],['movie'],Big Hero 6
3172,['Birger Vestmo'],['movie'],Chihiro og heksene
323,['Sigurd Vik'],['tv'],OJ Simpson - Made in America
4898,['Birger Vestmo'],['movie'],Office Christmas Party
3949,['Birger Vestmo'],['movie'],Wrath of the Titans
401186,aftenposten,['movie'],Solsidan
401118,aftenposten,['movie'],Hva vil folk si
3529,['Birger Vestmo'],['movie'],Hannah Montana - The Movie
401458,aftenposten,['tv'],Collateral
3626,['Birger Vestmo'],['movie'],Killers
400130,aftenposten,['movie'],Trolls
4252,['Birger Vestmo'],['movie'],Last Vegas
4479,['Birger Vestmo'],['movie'],Leviatan
401242,aftenposten,['tv'],Le Bureau sesong 3
5231,['Birger Vestmo'],['movie'],Tully
5212,['Birger Vestmo'],['movie'],Death Wish
4434,['Birger Vestmo'],['movie'],Interstellar
4748,['Birger Vestmo'],['movie'],Hardcore
3684,['Birger Vestmo'],['movie'],RED
5265,['Birger Vestmo'],['movie'],Skjelvet
400216,aftenposten,['movie'],Kung fu panda 3
3184,['Birger Vestmo'],['movie'],Kill Bill Vol. 2
4286,['Birger Vestmo'],['movie'],Karsten og Petra på vinterferie
4041,['Birger Vestmo'],['movie'],Savages
401541,aftenposten,['movie'],Deadpool 2
4747,['Marte Hedenstad'],['movie'],The Huntsman: Winter's War
4439,['Marte Hedenstad'],['movie'],Bokstrollene
3909,['Birger Vestmo'],['movie'],Jernkvinnen
4189,['Birger Vestmo'],['movie'],Jeg er din
400376,aftenposten,['movie'],Moonlight
54,['Torfinn Borkhus'],['tv'],The Sopranos sesong 1
3681,['Birger Vestmo'],['movie'],A Nightmare on Elm Street (2010)
400800,aftenposten,['tv'],Bloodline sesong 2
3675,['Birger Vestmo'],['movie'],Keeper'n til Liverpool
4420,['Jens Erik Vaaler'],['movie'],A Most Wanted Man
3844,['Birger Vestmo'],['movie'],Jegerne - Falske spor
4831,['Sigurd Vik'],['movie'],Gråtass gir gass
3640,['Birger Vestmo'],['movie'],Gylne tider
187,['Marte Hedenstad'],['tv'],The Leftovers sesong 1
4179,['Birger Vestmo'],['movie'],The Way Way Back
4239,['Birger Vestmo'],['movie'],Jackass Presents: Bad Grandpa
4667,['Birger Vestmo'],['movie'],Bridge of Spies
401552,aftenposten,['movie'],Jurassic World: Fallen Kingdom
5050,['Birger Vestmo'],['movie'],Baby Driver
5328,['Birger Vestmo'],['movie'],Mowgli
4672,['Birger Vestmo'],['movie'],Snoopy og Charlie Brown: Knøttene-filmen
401548,aftenposten,['movie'],Ocean’s 8
5340,['Birger Vestmo'],['movie'],Aquaman
4572,['Birger Vestmo'],['movie'],Mummitrollet på Rivieraen
3733,['Birger Vestmo'],['movie'],Cobra og Demolition Man
3425,['Birger Vestmo'],['movie'],Wanted
3599,['Birger Vestmo'],['movie'],I Love You Phillip Morris
401877,aftenposten,['movie'],Aquaman
3431,['Birger Vestmo'],['movie'],Tropic Thunder
3877,['Birger Vestmo'],['movie'],Indian Summer
3582,['Birger Vestmo'],['movie'],Edge Of Darkness
3889,['Birger Vestmo'],['movie'],The Girl With The Dragon Tattoo
401116,aftenposten,['tv'],Stranger Things sesong 2
3349,['Birger Vestmo'],['movie'],Dan in real life
5283,['Sigurd Vik'],['movie'],For vi er gutta
3818,['Rune Håkonsen'],['movie'],Submarine
400239,aftenposten,['movie'],Birkebeinerne
3575,['Birger Vestmo'],['movie'],Til huttetuenes land
5107,['Birger Vestmo'],['movie'],Juleblod
402082,aftenposten,['tv'], Billions
3813,['Rune Håkonsen'],['movie'],Hanna
103,['Torfinn Borkhus'],['tv'],Breaking Bad sesong 2
77,['Erlend Lånke Solbu'],['tv'],Castle sesong 2
4516,['Birger Vestmo'],['movie'],Insurgent
3756,['Torfinn Borkhus'],['movie'],Exteriors
339,['Sigurd Vik'],['tv'],Animal Kingdom sesong 1
401839,aftenposten,['tv'],My Brilliant Friend
3802,['Maria Lindberg'],['movie'],Limitless
401224,aftenposten,['movie'],The Villainess
4055,['Birger Vestmo'],['movie'],Killing Them Softly
134,['Marte Hedenstad'],['tv'],Nashville sesong 1
29,['Torfinn Borkhus'],['tv'],The Simpsons sesong 20
4827,['Birger Vestmo'],['movie'],Ben-Hur
195,['Marte Hedenstad'],['tv'],Marco Polo sesong 1
4461,['Birger Vestmo'],['movie'],Calvary – Golgata
400069,aftenposten,['movie'],The Interview
4109,['Birger Vestmo'],['movie'],Victoria
3584,['Birger Vestmo'],['movie'],Apen
3639,['Birger Vestmo'],['movie'],Predators
25,['Torfinn Borkhus'],['tv'],How I Met Your Mother sesong 4
3894,['Birger Vestmo'],['movie'],Alvin og gjengen 3
400782,aftenposten,['tv'],You Are Wanted
122,['Erlend Lånke Solbu'],['tv'],Treme sesong 2
4713,['Marte Hedenstad'],['movie'],How to Be Single
5409,['Sigurd Vik'],['tv'],Okkupert sesong 2
4343,['Marte Hedenstad'],['movie'],Gloria
4192,['Birger Vestmo'],['movie'],Elysium
400142,aftenposten,['movie'],The Magnificent Seven
4557,['Marte Hedenstad'],['movie'],Disney Tomorrowland – A World Beyond
3926,['Birger Vestmo'],['movie'],The Artist
3943,['Birger Vestmo'],['movie'],Lorax – Skogens vokter
4768,['Birger Vestmo'],['movie'],Café Society
3841,['Birger Vestmo'],['movie'],Colombiana
4972,['Birger Vestmo'],['movie'],Ghost In The Shell
4405,['Rune Håkonsen'],['movie'],Jakten på Berlusconi
427,['Birger Vestmo'],['movie'],Up in the air
400119,aftenposten,['movie'],Hell or High Water
95,['Siri Knudsen'],['tv'],Gossip Girl sesong 4
4873,['Birger Vestmo'],['movie'],Doctor Strange
211,['Rune Håkonsen'],['tv'],Parks and Recreation sesong 7
4114,['Birger Vestmo'],['movie'],Identity Thief
4140,['Birger Vestmo'],['movie'],Rebell
5357,['Birger Vestmo'],['movie'],Destroyer
3603,['Birger Vestmo'],['movie'],Date Night
3330,['Birger Vestmo'],['movie'],O’Horten
4453,['Marte Hedenstad'],['movie'],Fortellingen om prinsesse Kaguya
3271,['Birger Vestmo'],['movie'],The Deer Hunter
5255,['Sigurd Vik'],['movie'],Den store stygge reven
3513,['Birger Vestmo'],['movie'],Taken
5070,['Sigurd Vik'],['movie'],Tulip Fever
4221,['Birger Vestmo'],['movie'],Captain Phillips
3601,['Birger Vestmo'],['movie'],Clash Of The Titans
3426,['Birger Vestmo'],['movie'],De gales hus
80,['Birger Vestmo'],['tv'],Big Love sesong 3
4160,['Birger Vestmo'],['movie'],"Bon appetit, Hr. President"
5254,['Birger Vestmo'],['movie'],Mission: Impossible - Fallout
5374,['Birger Vestmo'],['movie'],Amundsen
5302,['Birger Vestmo'],['movie'],Bad Times at the El Royale
5184,['Sigurd Vik'],['movie'],Mirakel
4961,['Birger Vestmo'],['movie'],Skjønnheten og Udyret
4334,['Birger Vestmo'],['movie'],Enemies Closer
3532,['Birger Vestmo'],['movie'],Inglourious Basterds
3383,['Birger Vestmo'],['movie'],The Eye
18,['Torfinn Borkhus'],['tv'],Knight Rider sesong 1
3352,['Birger Vestmo'],['movie'],Jumper
4456,['Birger Vestmo'],['movie'],Le week-end
3488,['Birger Vestmo'],['movie'],Traitor
3605,['Birger Vestmo'],['movie'],Brothers
401424,aftenposten,['tv'],The Mechanism sesong 1
400215,aftenposten,['movie'],Secret in their eyes
4016,['Birger Vestmo'],['movie'],The Raid: Redemption
5251,['Marte Hedenstad'],['movie'],Mamma Mia! Here We Go Again
3215,['Torfinn Borkhus'],['movie'],The Last King Of Scotland
4696,['Sigurd Vik'],['movie'],The Revenant
94,['Torfinn Borkhus'],['tv'],Episodes sesong 1
4451,['Birger Vestmo'],['movie'],Fasandreperne
4880,['Birger Vestmo'],['movie'],Nocturnal Animals
4207,['Birger Vestmo'],['movie'],Før midnatt
3814,['Marte Hedenstad'],['movie'],Bridesmaids
401634,aftenposten,['movie'],Skjelvet
3903,['Rune Håkonsen'],['movie'],Elevator
4108,['Birger Vestmo'],['movie'],Anna Karenina
4102,['Birger Vestmo'],['movie'],Før snøen faller
383,['Birger Vestmo'],['movie'],Last chance Harvey
400066,aftenposten,['movie'],Phoenix
5146,['Birger Vestmo'],['movie'],Darkest Hour
4697,['Marte Hedenstad'],['movie'],Steve Jobs
401490,aftenposten,['movie'],Rampage
4336,['Birger Vestmo'],['movie'],Pompeii
4810,['Birger Vestmo'],['movie'],Everybody Wants Some!!
4031,['Birger Vestmo'],['movie'],Hotel Transylvania
3611,['Rune Håkonsen'],['movie'],Prince of Persia
3615,['Birger Vestmo'],['movie'],Hot Tub Time Machine
402047,aftenposten,['movie'],Gloria Bell
317,['Marte Hedenstad'],['tv'],Killjoys sesong 1
5190,['Sigurd Vik'],['movie'],Strangers: prey at night
401022,aftenposten,['movie'],Emojifilmen
402115,aftenposten,['tv'],Chernobyl
401873,aftenposten,['movie'],Bird Box
4973,['Sigurd Vik'],['movie'],Free Fire
400135,aftenposten,['movie'],Børning 2
5296,['Marte Hedenstad'],['movie'],Føniks
4167,['Birger Vestmo'],['movie'],Amorøse passasjerer
4555,['Sigurd Vik'],['movie'],Pitch Perfect 2
400780,aftenposten,['tv'],The Leftovers
3900,['Birger Vestmo'],['movie'],Løvenes konge
4638,['Sigurd Vik'],['movie'],Legend
5088,['Birger Vestmo'],['movie'],Blade Runner 2049
3789,['Birger Vestmo'],['movie'],Pirates Of The Caribbean: On Stranger Tides
3568,['Birger Vestmo'],['movie'],Zombieland
4999,['Fredrik Skaget Øien'],['movie'],Frantz
5453,['Sigurd Vik'],['tv'],Disenchantment sesong 1
3602,['Birger Vestmo'],['movie'],The Last Station
4297,['Birger Vestmo'],['movie'],Død snø 2
4584,['Sigurd Vik'],['movie'],Ant-Man
400224,aftenposten,['movie'],Historien om den sjenerte giganten
4243,['Marte Hedenstad'],['movie'],Wolf Children
4929,['Marte Hedenstad'],['movie'],Lego-Batman-filmen
51,['Torfinn Borkhus'],['tv'],Wallander
3740,['Birger Vestmo'],['movie'],Season Of The Witch
230,['Rune Håkonsen'],['tv'],The Strain sesong 1
335,['Sigurd Vik'],['tv'],Frikjent sesong 2
3423,['Birger Vestmo'],['movie'],Get Smart
5315,['Birger Vestmo'],['movie'],Widows
401535,aftenposten,['movie'],Solo: A Star Wars Story
3508,['Birger Vestmo'],['movie'],Pineapple Express
4627,['Birger Vestmo'],['movie'],The Intern
76,['Marte Hedenstad'],['tv'],Merlin sesong 3
4213,['Birger Vestmo'],['movie'],Snabba Cash Livet Deluxe
3564,['Birger Vestmo'],['movie'],Stardust
115,['Torfinn Borkhus'],['tv'],Game of Thrones sesong 1
401270,aftenposten,['movie'],Call me by your name
401897,aftenposten,['movie'],Green Book
3402,['Birger Vestmo'],['movie'],Porco Rosso
5140,['Birger Vestmo'],['movie'],Happy End
400094,aftenposten,['movie'],The Imitation Game
3229,['Birger Vestmo'],['movie'],Music and lyrics
3981,['Marte Hedenstad'],['movie'],Snow White and the Huntsman
4347,['Birger Vestmo'],['movie'],Turist
401570,aftenposten,['movie'],"Love, Simon"
3689,['Birger Vestmo'],['movie'],Harry Potter og Dødstalismanene - Del 1
5299,['Sigurd Vik'],['movie'],KuToppen
4906,['Birger Vestmo'],['movie'],Why Him?
3573,['Birger Vestmo'],['movie'],Avatar
4835,['Sigurd Vik'],['movie'],Suburra
4699,['Marte Hedenstad'],['movie'],The Big Short
5238,['Birger Vestmo'],['movie'],Hereditary
3820,['Rune Håkonsen'],['movie'],"Hjelp, vi er i filmbransjen"
4545,['Sigurd Vik'],['movie'],While We're Young
4489,['Birger Vestmo'],['movie'],Jupiter Ascending
3907,['Birger Vestmo'],['movie'],Muldvarpen
4,['Birger Vestmo'],['movie'],Mad Men sesong 2
5117,['Sigurd Vik'],['movie'],Ekspedisjon Knerten
3636,['Birger Vestmo'],['movie'],Trollmannens læregutt
3473,['Birger Vestmo'],['movie'],Død Snø
4894,['Birger Vestmo'],['movie'],The Accountant
3260,['Birger Vestmo'],['movie'],PotC: At Worlds End
3645,['Birger Vestmo'],['movie'],Solitary Man
4011,['Birger Vestmo'],['movie'],678 Kairo
401113,aftenposten,['movie'],Thor: Ragnarok
3670,['Birger Vestmo'],['movie'],Fritt Vilt III
5062,['Birger Vestmo'],['movie'],Thelma
3696,['Birger Vestmo'],['movie'],Fair Game
49,['Torfinn Borkhus'],['tv'],Human Target sesong 1
401220,aftenposten,['movie'],Sicilian Ghost Story
389,['Birger Vestmo'],['movie'],Gamer
4170,['Marte Hedenstad'],['movie'],The Lone Ranger
4425,['Birger Vestmo'],['movie'],Operasjon Arktis
4374,['Rune Håkonsen'],['movie'],Transformers: Age of Extinction
4861,['Birger Vestmo'],['movie'],Masterminds
400101,aftenposten,['movie'],Min pappa Toni Erdmann
401964,aftenposten,['movie'],The Hate U give
439,['Birger Vestmo'],['movie'],Moon
401501,aftenposten,['tv'],Westworld sesong 2
5295,['Birger Vestmo'],['movie'],A Star Is Born
3428,['Birger Vestmo'],['movie'],Wild Child
5177,['Birger Vestmo'],['movie'],Norske byggeklosser
3874,['Birger Vestmo'],['movie'],50/50
401608,aftenposten,['tv'],Castle Rock
3483,['Birger Vestmo'],['movie'],Frost/Nixon
4106,['Rune Håkonsen'],['movie'],The Master
4287,['Birger Vestmo'],['movie'],The Wolf of Wall Street
4730,['Birger Vestmo'],['movie'],10 Cloverfield Lane
5278,['Marte Hedenstad'],['movie'],Leave no Trace
400398,aftenposten,['movie'],'71
400095,aftenposten,['movie'],Madagaskarpingvinene
4074,['Birger Vestmo'],['movie'],Hobbiten: En uventet reise
3372,['Birger Vestmo'],['movie'],Shine a light
5042,['Fredrik Skaget Øien'],['movie'],Ballerina
4531,['Birger Vestmo'],['movie'],Ballettguttene
3557,['Birger Vestmo'],['movie'],The Proposal
400975,aftenposten,[tv],Game of Thrones sesong 7
20,['Torfinn Borkhus'],['tv'],Sons of Anarchy sesong 2
401601,aftenposten,['movie'],Mamma Mia: Here we go again
4774,['Birger Vestmo'],['movie'],SVK - Store Vennlige Kjempe
4481,['Birger Vestmo'],['movie'],What We Do In The Shadows
400232,aftenposten,['movie'],Sauls sønn
4112,['Birger Vestmo'],['movie'],Cloud Atlas
4685,['Birger Vestmo'],['movie'],En mann ved navn Ove
401743,aftenposten,['movie'],Cold war
400414,aftenposten,['movie'],Chef
401360,aftenposten,['movie'],Black Panther
4217,['Birger Vestmo'],['movie'],About Time
23,['Torfinn Borkhus'],['tv'],The Simpsons sesong 13
4043,['Birger Vestmo'],['movie'],Paranormal Activity 4
4573,['Sven Bisgaard Sundet'],['movie'],United Passions
4693,['Birger Vestmo'],['movie'],Gullkysten
401028,aftenposten,['movie'],Valerian
4978,['Sigurd Vik'],['movie'],Kammerpiken
252,['Sigurd Vik'],['tv'],Narcos sesong 1
5371,['Birger Vestmo'],['movie'],Ut og stjæle hester
3206,['Birger Vestmo'],['movie'],Inland Empire
37,['Ken Wasenius-Nilsen'],['tv'],Bored to Death sesong1
3753,['Birger Vestmo'],['movie'],Norwegian Wood
5234,['Birger Vestmo'],['movie'],Vann over ild
4303,['Birger Vestmo'],['movie'],Om hester og menn
289,['Marte Hedenstad'],['tv'],Love sesong 1
3983,['Birger Vestmo'],['movie'],21 Jump Street
5194,['Birger Vestmo'],['movie'],120 slag i minuttet
3928,['Birger Vestmo'],['movie'],Safe House
4185,['Birger Vestmo'],['movie'],Kyss meg for faen i helvete
4775,['Birger Vestmo'],['movie'],The Nice Guys
5171,['Sigurd Vik'],['movie'],Still/Born
402102,aftenposten,['movie'],Once Upon a time in Hollywood
4746,['Birger Vestmo'],['movie'],Grand Hotel
5222,['Birger Vestmo'],['movie'],I Feel Pretty
401341,aftenposten,['movie'],"I, Tonya"
3725,['Maria Lindberg'],['movie'],Burlesque
401309,aftenposten,['movie'],Let the sunshine in
4498,['Sigurd Vik'],['movie'],The Woman in Black 2: Angel of Death
4116,['Birger Vestmo'],['movie'],Jag etter vind
3507,['Birger Vestmo'],['movie'],"Patrik 1,5"
3424,['Birger Vestmo'],['movie'],Mongol
400777,aftenposten,['tv'],The Handmaid’s Tale sesong 1
4923,['Birger Vestmo'],['movie'],Vaiana
401246,aftenposten,['tv'],Broen sesong 4
401722,aftenposten,['movie'],The Nun
401900,aftenposten,['movie'],The Mule
4957,['Sigurd Vik'],['movie'],Sameblod
4399,['Birger Vestmo'],['movie'],"To dager, en natt"
4710,['Birger Vestmo'],['movie'],Birkebeinerne
3837,['Birger Vestmo'],['movie'],Hodejegerne
209,['Sigurd Vik'],['tv'],House of Cards sesong 3
5005,['Birger Vestmo'],['movie'],De første skal bli de siste
400311,aftenposten,['movie'],Wonder Woman
400068,aftenposten,['movie'],The Theory of Everything
5365,['Birger Vestmo'],['movie'],If Beale Street Could Talk
3654,['Torfinn Borkhus'],['movie'],Letters to Juliet
3491,['Birger Vestmo'],['movie'],Den fantastiske historien om Benjamin Button
4838,['Marte Hedenstad'],['movie'],Bridget Jones' Baby: Alle gode ting er tre
401982,aftenposten,['movie'],Cold Pursuit
4579,['Birger Vestmo'],['movie'],Theeb – Ulven
4804,['Sigurd Vik'],['movie'],Istid: På kollisjonskurs
401038,aftenposten,['movie'],Tulip Fever
400293,aftenposten,['movie'],The Gift
400038,aftenposten,['movie'],A Most Violent Year
3395,['Birger Vestmo'],['movie'],The Happening
3310,['Birger Vestmo'],['movie'],Superbad
400360,aftenposten,['movie'],En handelsreisende
133,['Marte Hedenstad'],['tv'],Justified sesong 3
4129,['Rune Håkonsen'],['movie'],The Place Beyond the Pines
3845,['Birger Vestmo'],['movie'],Le Havre
400325,aftenposten,['movie'],Min arabiske vår
3761,['Birger Vestmo'],['movie'],Rødhette og varulven
4806,['Marte Hedenstad'],['movie'],Ghostbusters
400107,aftenposten,['movie'],Den magiske juleesken
4060,['Birger Vestmo'],['movie'],E.T. The Extra Terrestrial
4848,['Birger Vestmo'],['movie'],Miss Peregrine's Home for Peculiar Children
4404,['Birger Vestmo'],['movie'],Frøken Julie
402099,aftenposten,['movie'],Rocketman
4203,['Birger Vestmo'],['movie'],Mitt liv med Liberace
400008,aftenposten,['movie'],The Little Death
5358,['Birger Vestmo'],['movie'],The House That Jack Built
401647,aftenposten,['movie'],Prayer before dawn
4210,['Birger Vestmo'],['movie'],We’re the Millers
4371,['Rune Håkonsen'],['movie'],Dragetreneren 2
4304,['Birger Vestmo'],['movie'],American Hustle
5198,['Birger Vestmo'],['movie'],Pacific Rim: Uprising
4302,['Birger Vestmo'],['movie'],RoboCop
3273,['Birger Vestmo'],['movie'],Planet  Terror
401712,aftenposten,['tv'],Mayans MC
4493,['Birger Vestmo'],['movie'],Natt på museet: Gravkammerets hemmelighet
3997,['Rune Håkonsen'],['movie'],The Dark Knight Rises
3625,['Birger Vestmo'],['movie'],The Twilight Saga: Eclipse
4839,['Birger Vestmo'],['movie'],Gilberts grusomme hevn
4536,['Birger Vestmo'],['movie'],Avengers: Age Of Ultron
114,['Torfinn Borkhus'],['tv'],Broen sesong 1
3269,['Birger Vestmo'],['movie'],Transformers
4706,['Birger Vestmo'],['movie'],13 hours: The Secret Soldiers of Benghazi
4564,['Birger Vestmo'],['movie'],The Breakfast Club
4695,['Birger Vestmo'],['movie'],Middelhavet
3410,['Siril Heyerdahl'],['movie'],The X-Files: I Want To Believe
4316,['Birger Vestmo'],['movie'],Elsk meg
19,['Torfinn Borkhus'],['tv'],How I Met Your Mother sesong 3
400299,aftenposten,['movie'],Jacques – Havets erobrer
401826,aftenposten,['movie'],Harajuku
4121,['Rune Håkonsen'],['movie'],The Croods
3321,['Birger Vestmo'],['movie'],Resident Evil: Extinction
400813,aftenposten,['tv'],The Affair
400413,aftenposten,['movie'],The Quiet Ones
420,['Birger Vestmo'],['movie'],Det hvite båndet
4395,['Marte Hedenstad'],['movie'],What If
4709,['Marte Hedenstad'],['movie'],Gråtass – gøy på landet!
4996,['Fredrik Skaget Øien'],['movie'],Klasseforstanderen
3723,['Birger Vestmo'],['movie'],Winter’s Bone
4101,['Birger Vestmo'],['movie'],The Terminator
3790,['Birger Vestmo'],['movie'],Melancholia
3208,['Birger Vestmo'],['movie'],The Departed
4244,['Birger Vestmo'],['movie'],The Act of Killing
3276,['Birger Vestmo'],['movie'],Fantastic Four: Rise of the Silver Surfer
3434,['Birger Vestmo'],['movie'],Vicky Cristina Barcelona
400022,aftenposten,['movie'],Kurt Cobain: Montage of Heck
4209,['Birger Vestmo'],['movie'],White House Down
4324,['Birger Vestmo'],['movie'],Rio 2
4366,['Marte Hedenstad'],['movie'],That Awkward Moment
3438,['Birger Vestmo'],['movie'],Burn after reading
401868,aftenposten,['movie'],Mortal Engines
3387,['Birger Vestmo'],['movie'],Street Kings
402111,aftenposten,['tv'],The Act
400373,aftenposten,['movie'],Fifty Shades Darker
4120,['Birger Vestmo'],['movie'],Jack the Giant Slayer
4674,['Sigurd Vik'],['movie'],A Very Murray Christmas
4888,['Birger Vestmo'],['movie'],Gubben og Katten - Tidenes gladeste jul
4904,['Birger Vestmo'],['movie'],Hundreogettåringen som stakk fra regningen og forsvant
3448,['Birger Vestmo'],['movie'],The Strangers
4869,['Birger Vestmo'],['movie'],Train to Busan
4602,['Birger Vestmo'],['movie'],Pøbler
4000,['Marte Hedenstad'],['movie'],The Woman in Black
4651,['Birger Vestmo'],['movie'],Dheepan
4491,['Marte Hedenstad'],['movie'],The Dextape
3594,['Birger Vestmo'],['movie'],The Bounty Hunter
400233,aftenposten,['movie'],A Syrian love story
3257,['Birger Vestmo'],['movie'],Zodiac
3312,['Birger Vestmo'],['movie'],Løver for lam
4509,['Birger Vestmo'],['movie'],Wild Tales
4036,['Birger Vestmo'],['movie'],Taken 2
3950,['Birger Vestmo'],['movie'],Varg Veum – Kalde hjerter
400364,aftenposten,['movie'],Logan
3698,['Birger Vestmo'],['movie'],Due Date
400087,aftenposten,['movie'],Taken 3
3456,['Birger Vestmo'],['movie'],Red
5144,['Birger Vestmo'],['movie'],Insidious: The Last Key
400399,aftenposten,['movie'],The Judge
3471,['Birger Vestmo'],['movie'],Match Point
4428,['Birger Vestmo'],['movie'],Fury
3797,['Torfinn Borkhus'],['movie'],Milo på Mars
4914,['Sigurd Vik'],['movie'],En gatekatt ved navn Bob
400149,aftenposten,['movie'],Kubo og det magiske instrumentet
3747,['Birger Vestmo'],['movie'],Jentene fra Dagenham
3977,['Rune Håkonsen'],['movie'],Sirkus Columbia
4807,['Sigurd Vik'],['movie'],Lights Out
3417,['Birger Vestmo'],['movie'],Towelhead
3847,['Birger Vestmo'],['movie'],Kong Curling
5039,['Fredrik Skaget Øien'],['movie'],Pop Aye
400029,aftenposten,['movie'],St. Vincent
3336,['Birger Vestmo'],['movie'],Den andre siden
401891,aftenposten,['movie'],The Favourite
5112,['Birger Vestmo'],['movie'],Mord på Orientekspressen
401241,aftenposten,['movie'],Paddington 2
3898,['Birger Vestmo'],['movie'],Shame
401985,aftenposten,['movie'],Born2Drive
4959,['Birger Vestmo'],['movie'],Ishavsblod – De siste selfangerne
3421,['Birger Vestmo'],['movie'],Får jag lov – till den sista dansen
4047,['Rune Håkonsen'],['movie'],Searching for Sugar Man
4266,['Birger Vestmo'],['movie'],Kill Buljo 2
4795,['Birger Vestmo'],['movie'],Småfugler
4826,['Birger Vestmo'],['movie'],Nerve
3861,['Birger Vestmo'],['movie'],Beauty Day
4985,['Birger Vestmo'],['movie'],Fast & Furious 8
4044,['Birger Vestmo'],['movie'],Paradis: Kjærlighet
4291,['Birger Vestmo'],['movie'],"Familien, August: Osage County"
4414,['Birger Vestmo'],['movie'],En trettimeters reise
