id,prompt
3366,Skriv en anmeldelse av filmen «Horton redder en Hvem» på rundt 400 ord hvor du gir terningkast 3
4580,Skriv en anmeldelse av filmen «7 Days in Hell» på rundt 600 ord hvor du gir terningkast 5
4549,Skriv en anmeldelse av filmen «The Lobster» på rundt 500 ord hvor du gir terningkast 4
401732,Skriv en anmeldelse av filmen «The Miseducation of Cameron Post» på rundt 500 ord hvor du gir terningkast 5
5306,Skriv en anmeldelse av filmen «Cold War» på rundt 600 ord hvor du gir terningkast 6
400210,Skriv en anmeldelse av filmen «Station to Station» på rundt 100 ord hvor du gir terningkast 3
400149,Skriv en anmeldelse av filmen «Kubo og det magiske instrumentet» på rundt 100 ord hvor du gir terningkast 5
4695,Skriv en anmeldelse av filmen «Middelhavet» på rundt 400 ord hvor du gir terningkast 5
400372,Skriv en anmeldelse av filmen «T2 Trainspotting» på rundt 100 ord hvor du gir terningkast 4
4156,Skriv en anmeldelse av filmen «To the Wonder» på rundt 500 ord hvor du gir terningkast 5
402020,Skriv en anmeldelse av filmen «Solnedgang i Budapest» på rundt 100 ord hvor du gir terningkast 5
402054,Skriv en anmeldelse av filmen «They Shall Not Grow Old» på rundt 100 ord hvor du gir terningkast 6
3982,Skriv en anmeldelse av filmen «Woody Allen: A Documentary» på rundt 400 ord hvor du gir terningkast 3
3603,Skriv en anmeldelse av filmen «Date Night» på rundt 400 ord hvor du gir terningkast 4
4339,Skriv en anmeldelse av filmen «Grace of Monaco» på rundt 400 ord hvor du gir terningkast 2
4618,Skriv en anmeldelse av filmen «Der vindane møtes» på rundt 400 ord hvor du gir terningkast 6
4552,Skriv en anmeldelse av filmen «Sauls sønn» på rundt 400 ord hvor du gir terningkast 6
3506,Skriv en anmeldelse av filmen «Menn som hater kvinner» på rundt 400 ord hvor du gir terningkast 4
416,Skriv en anmeldelse av filmen «Paranormal Activity» på rundt 400 ord hvor du gir terningkast 4
4492,Skriv en anmeldelse av filmen «Fifty Shades Of Grey» på rundt 900 ord hvor du gir terningkast 4
3386,Skriv en anmeldelse av filmen «Iron Man» på rundt 400 ord hvor du gir terningkast 5
4624,Skriv en anmeldelse av filmen «Pawn Sacrifice» på rundt 300 ord hvor du gir terningkast 4
5054,Skriv en anmeldelse av filmen «Prebz og Dennis: The Movie» på rundt 600 ord hvor du gir terningkast 2
3595,Skriv en anmeldelse av filmen «Dragetreneren» på rundt 300 ord hvor du gir terningkast 5
4555,Skriv en anmeldelse av filmen «Pitch Perfect 2» på rundt 600 ord hvor du gir terningkast 3
5122,Skriv en anmeldelse av filmen «Daddy's Home 2» på rundt 500 ord hvor du gir terningkast 3
401481,Skriv en anmeldelse av filmen «The Death of Stalin» på rundt 600 ord hvor du gir terningkast 5
3262,Skriv en anmeldelse av filmen «The Hitcher» på rundt 400 ord hvor du gir terningkast 4
3791,"Skriv en anmeldelse av filmen «Oslo, 31. august» på rundt 500 ord hvor du gir terningkast 5"
4579,Skriv en anmeldelse av filmen «Theeb – Ulven» på rundt 400 ord hvor du gir terningkast 5
420,Skriv en anmeldelse av filmen «Det hvite båndet» på rundt 400 ord hvor du gir terningkast 5
4022,Skriv en anmeldelse av filmen «Mer eller mindre mann» på rundt 400 ord hvor du gir terningkast 4
100,Skriv en anmeldelse av TV-serien «Bored to Death» sesong 2 på rundt 600 ord hvor du gir terningkast 5
3193,Skriv en anmeldelse av filmen «Anchorman: The Legend Of Ron Burgundy» på rundt 400 ord hvor du gir terningkast 5
401780,Skriv en anmeldelse av TV-serien «Kielergata» på rundt 500 ord hvor du gir terningkast 4
4107,Skriv en anmeldelse av filmen «Parker» på rundt 500 ord hvor du gir terningkast 3
4769,Skriv en anmeldelse av filmen «Flaskepost fra P» på rundt 100 ord hvor du gir terningkast 4
401623,Skriv en anmeldelse av filmen «En dommers dilemma» på rundt 500 ord hvor du gir terningkast 4
4547,Skriv en anmeldelse av filmen «Mad Max: Fury Road» på rundt 500 ord hvor du gir terningkast 5
400024,Skriv en anmeldelse av filmen «McFarland» på rundt 100 ord hvor du gir terningkast 5
4011,Skriv en anmeldelse av filmen «678 Kairo» på rundt 400 ord hvor du gir terningkast 3
400094,Skriv en anmeldelse av filmen «The Imitation Game» på rundt 600 ord hvor du gir terningkast 5
400003,Skriv en anmeldelse av filmen «Ant-Man» på rundt 100 ord hvor du gir terningkast 4
401552,Skriv en anmeldelse av filmen «Jurassic World: Fallen Kingdom» på rundt 600 ord hvor du gir terningkast 3
401177,Skriv en anmeldelse av filmen «Justice League» på rundt 400 ord hvor du gir terningkast 3
134,Skriv en anmeldelse av TV-serien «Nashville» sesong 1 på rundt 900 ord hvor du gir terningkast 5
400286,Skriv en anmeldelse av filmen «Villmark 2» på rundt 300 ord hvor du gir terningkast 4
4070,Skriv en anmeldelse av filmen «Bully» på rundt 500 ord hvor du gir terningkast 5
3721,Skriv en anmeldelse av filmen «The Green Hornet» på rundt 600 ord hvor du gir terningkast 4
3924,Skriv en anmeldelse av filmen «En kongelig affære» på rundt 800 ord hvor du gir terningkast 5
3708,Skriv en anmeldelse av filmen «Megahjerne» på rundt 400 ord hvor du gir terningkast 4
4158,Skriv en anmeldelse av filmen «Broken» på rundt 400 ord hvor du gir terningkast 4
400359,Skriv en anmeldelse av filmen «Kong: Skull Island» på rundt 100 ord hvor du gir terningkast 5
400030,Skriv en anmeldelse av filmen «Min nye venninne» på rundt 400 ord hvor du gir terningkast 4
4677,Skriv en anmeldelse av filmen «Solan og Ludvig: Herfra til Flåklypa» på rundt 500 ord hvor du gir terningkast 5
282,Skriv en anmeldelse av TV-serien «Chelsea Does» på rundt 500 ord hvor du gir terningkast 4
3368,Skriv en anmeldelse av filmen «Death Sentence» på rundt 400 ord hvor du gir terningkast 4
401796,Skriv en anmeldelse av TV-serien «House of Cards» sesong 6 på rundt 800 ord hvor du gir terningkast 3
3991,Skriv en anmeldelse av filmen «Abraham Lincoln: Vampire Hunter» på rundt 400 ord hvor du gir terningkast 4
3323,Skriv en anmeldelse av filmen «My blueberry nights» på rundt 400 ord hvor du gir terningkast 4
389,Skriv en anmeldelse av filmen «Gamer» på rundt 400 ord hvor du gir terningkast 3
4479,Skriv en anmeldelse av filmen «Leviatan» på rundt 300 ord hvor du gir terningkast 5
400316,Skriv en anmeldelse av filmen «Milo – Månens vokter»» på rundt 100 ord hvor du gir terningkast 5
5273,Skriv en anmeldelse av filmen «Racer and the Jailbird» på rundt 100 ord hvor du gir terningkast 3
400142,Skriv en anmeldelse av filmen «The Magnificent Seven» på rundt 100 ord hvor du gir terningkast 2
400825,Skriv en anmeldelse av TV-serien «Marvel's Daredevil» sesong 1 på rundt 100 ord hvor du gir terningkast 5
5104,Skriv en anmeldelse av filmen «Rom 213» på rundt 500 ord hvor du gir terningkast 4
4193,Skriv en anmeldelse av filmen «Pionér» på rundt 700 ord hvor du gir terningkast 4
3295,Skriv en anmeldelse av filmen «Sicko» på rundt 400 ord hvor du gir terningkast 4
400275,Skriv en anmeldelse av filmen «Himmelen over Havanna» på rundt 400 ord hvor du gir terningkast 4
401592,Skriv en anmeldelse av TV-serien «The Expanse»» på rundt 600 ord hvor du gir terningkast 5
262,Skriv en anmeldelse av TV-serien «Fargo» sesong 2 på rundt 1000 ord hvor du gir terningkast 6
26,Skriv en anmeldelse av TV-serien «Californication» sesong 3 på rundt 500 ord hvor du gir terningkast 5
5267,Skriv en anmeldelse av filmen «De utrolige 2» på rundt 100 ord hvor du gir terningkast 5
3632,Skriv en anmeldelse av filmen «Inception» på rundt 500 ord hvor du gir terningkast 6
4186,Skriv en anmeldelse av filmen «Blue Jasmine» på rundt 400 ord hvor du gir terningkast 5
5309,Skriv en anmeldelse av filmen «Kapteinen» på rundt 600 ord hvor du gir terningkast 5
3981,Skriv en anmeldelse av filmen «Snow White and the Huntsman» på rundt 900 ord hvor du gir terningkast 4
4401,Skriv en anmeldelse av filmen «Tusen bitar» på rundt 400 ord hvor du gir terningkast 4
401622,Skriv en anmeldelse av TV-serien «Insatiable: Denne serien bør utstyres med varseltrekant» på rundt 600 ord hvor du gir terningkast 2
4294,Skriv en anmeldelse av filmen «The Monuments Men» på rundt 400 ord hvor du gir terningkast 3
3510,Skriv en anmeldelse av filmen «Che - Argentineren» på rundt 500 ord hvor du gir terningkast 4
4652,Skriv en anmeldelse av filmen «Jem and the Holograms» på rundt 400 ord hvor du gir terningkast 2
115,Skriv en anmeldelse av TV-serien «Game of Thrones» sesong 1 på rundt 500 ord hvor du gir terningkast 6
4777,Skriv en anmeldelse av filmen «X-Men: Apocalypse» på rundt 100 ord hvor du gir terningkast 4
400339,Skriv en anmeldelse av filmen «Løvetannbarn» på rundt 100 ord hvor du gir terningkast 5
5165,Skriv en anmeldelse av filmen «Fifty Shades Freed» på rundt 700 ord hvor du gir terningkast 2
3547,Skriv en anmeldelse av filmen «Last chance Harvey» på rundt 300 ord hvor du gir terningkast 2
5469,Skriv en anmeldelse av TV-serien «The Marvelous Mrs. Maisel» på rundt 600 ord hvor du gir terningkast 5
3910,Skriv en anmeldelse av filmen «Chronicle» på rundt 400 ord hvor du gir terningkast 5
401560,Skriv en anmeldelse av TV-serien «13. november: Terrorangrepet på Paris»» på rundt 600 ord hvor du gir terningkast 6
400120,Skriv en anmeldelse av filmen «Arrival»» på rundt 100 ord hvor du gir terningkast 6
400138,Skriv en anmeldelse av filmen «Absolutely Fabulous: The Movie» på rundt 100 ord hvor du gir terningkast 4
3324,Skriv en anmeldelse av filmen «Det gylne kompasset» på rundt 400 ord hvor du gir terningkast 4
401082,Skriv en anmeldelse av filmen «Our souls at night» på rundt 500 ord hvor du gir terningkast 4
5138,Skriv en anmeldelse av filmen «The Disaster Artist» på rundt 600 ord hvor du gir terningkast 5
4843,Skriv en anmeldelse av filmen «Absolutely Fabulous: The Movie» på rundt 100 ord hvor du gir terningkast 2
4790,Skriv en anmeldelse av filmen «Now You See Me 2» på rundt 100 ord hvor du gir terningkast 3
5048,Skriv en anmeldelse av filmen «Kedi» på rundt 400 ord hvor du gir terningkast 5
5057,Skriv en anmeldelse av filmen «Vår vingård i Bourgogne» på rundt 500 ord hvor du gir terningkast 4
4962,"Skriv en anmeldelse av filmen «Kvinne, ukjent» på rundt 100 ord hvor du gir terningkast 4"
5461,Skriv en anmeldelse av TV-serien «Kielergata» sesong 1 på rundt 800 ord hvor du gir terningkast 4
3874,Skriv en anmeldelse av filmen «50/50» på rundt 400 ord hvor du gir terningkast 5
77,Skriv en anmeldelse av TV-serien «Castle» sesong 2 på rundt 900 ord hvor du gir terningkast 1
3388,Skriv en anmeldelse av filmen «What happens in Vegas» på rundt 500 ord hvor du gir terningkast 1
5349,Skriv en anmeldelse av filmen «Dragetreneren 3» på rundt 100 ord hvor du gir terningkast 4
64,Skriv en anmeldelse av TV-serien «True Blood» sesong 3 på rundt 900 ord hvor du gir terningkast 4
3957,Skriv en anmeldelse av filmen «The Awakening» på rundt 600 ord hvor du gir terningkast 5
3872,Skriv en anmeldelse av filmen «Tower Heist» på rundt 400 ord hvor du gir terningkast 4
4490,Skriv en anmeldelse av filmen «John Wick» på rundt 600 ord hvor du gir terningkast 5
400035,Skriv en anmeldelse av filmen «Get Hard» på rundt 400 ord hvor du gir terningkast 2
400152,Skriv en anmeldelse av filmen «Jakten på Adolf Eichmann» på rundt 100 ord hvor du gir terningkast 4
401539,Skriv en anmeldelse av filmen «Sommerbarn» på rundt 400 ord hvor du gir terningkast 3
4939,Skriv en anmeldelse av filmen «Eventyr i Arktis» på rundt 100 ord hvor du gir terningkast 4
4074,Skriv en anmeldelse av filmen «Hobbiten: En uventet reise» på rundt 600 ord hvor du gir terningkast 5
3848,Skriv en anmeldelse av filmen «Friends With Benefits» på rundt 400 ord hvor du gir terningkast 4
3314,Skriv en anmeldelse av filmen «Jar City» på rundt 400 ord hvor du gir terningkast 4
4041,Skriv en anmeldelse av filmen «Savages» på rundt 300 ord hvor du gir terningkast 4
3815,Skriv en anmeldelse av filmen «The Lord Of The Rings: The Motion Picture Trilogy - Extended Edition» på rundt 800 ord hvor du gir terningkast 6
4190,Skriv en anmeldelse av filmen «The Conjuring» på rundt 400 ord hvor du gir terningkast 4
400092,Skriv en anmeldelse av filmen «Min leilighet i Paris» på rundt 300 ord hvor du gir terningkast 3
4810,Skriv en anmeldelse av filmen «Everybody Wants Some!!» på rundt 100 ord hvor du gir terningkast 5
401448,Skriv en anmeldelse av filmen «You Were Never Really Here» på rundt 500 ord hvor du gir terningkast 5
4646,Skriv en anmeldelse av filmen «James Bond: Spectre» på rundt 500 ord hvor du gir terningkast 5
86,Skriv en anmeldelse av TV-serien «Skins» sesong 4 på rundt 900 ord hvor du gir terningkast 4
5449,Skriv en anmeldelse av TV-serien «Good Girls» sesong 1 på rundt 600 ord hvor du gir terningkast 4
4578,Skriv en anmeldelse av filmen «Minions» på rundt 400 ord hvor du gir terningkast 3
3622,"Skriv en anmeldelse av filmen «The Good, The Bad, The Weird» på rundt 400 ord hvor du gir terningkast 5"
3380,Skriv en anmeldelse av filmen «Innen familien» på rundt 300 ord hvor du gir terningkast 5
4980,Skriv en anmeldelse av filmen «Going in Style» på rundt 100 ord hvor du gir terningkast 3
401601,Skriv en anmeldelse av filmen «Mamma Mia: Here we go again» på rundt 700 ord hvor du gir terningkast 3
4705,Skriv en anmeldelse av filmen «Suffragette - Kampen for frihet» på rundt 700 ord hvor du gir terningkast 4
3647,Skriv en anmeldelse av filmen «Varg Veum - Skriften på veggen» på rundt 400 ord hvor du gir terningkast 3
15,Skriv en anmeldelse av TV-serien «Eastbound & Down» sesong 1 på rundt 400 ord hvor du gir terningkast 5
412,Skriv en anmeldelse av filmen «Fryktelig lykkelig» på rundt 400 ord hvor du gir terningkast 4
401919,Skriv en anmeldelse av TV-serien «Sex Education» på rundt 100 ord hvor du gir terningkast 5
401885,Skriv en anmeldelse av filmen «Dragetreneren 3» på rundt 100 ord hvor du gir terningkast 4
3535,Skriv en anmeldelse av filmen «Natt på Museet 2» på rundt 400 ord hvor du gir terningkast 3
3833,Skriv en anmeldelse av filmen «Sønner av Norge» på rundt 400 ord hvor du gir terningkast 5
3779,Skriv en anmeldelse av filmen «Nawals hemmelighet – Incendies» på rundt 300 ord hvor du gir terningkast 5
4415,Skriv en anmeldelse av filmen «Haram» på rundt 400 ord hvor du gir terningkast 4
3425,Skriv en anmeldelse av filmen «Wanted» på rundt 400 ord hvor du gir terningkast 4
4595,Skriv en anmeldelse av filmen «Fantastic Four» på rundt 700 ord hvor du gir terningkast 2
402082,Skriv en anmeldelse av TV-serien «Billions» på rundt 100 ord hvor du gir terningkast 5
4520,Skriv en anmeldelse av filmen «Into the Woods» på rundt 500 ord hvor du gir terningkast 3
4140,Skriv en anmeldelse av filmen «Rebell» på rundt 400 ord hvor du gir terningkast 5
4900,Skriv en anmeldelse av filmen «Rogue One: A Star Wars Story» på rundt 100 ord hvor du gir terningkast 5
358,Skriv en anmeldelse av TV-serien «Big Little Lies» på rundt 100 ord hvor du gir terningkast 5
5107,Skriv en anmeldelse av filmen «Juleblod» på rundt 600 ord hvor du gir terningkast 2
229,Skriv en anmeldelse av TV-serien «Wayward Pines» sesong 1 på rundt 600 ord hvor du gir terningkast 3
400257,Skriv en anmeldelse av filmen «The Hateful Eight» på rundt 100 ord hvor du gir terningkast 5
5307,Skriv en anmeldelse av filmen «Bohemian Rhapsody» på rundt 600 ord hvor du gir terningkast 4
4586,Skriv en anmeldelse av filmen «The Gallows» på rundt 700 ord hvor du gir terningkast 1
83,Skriv en anmeldelse av TV-serien «Murphy's Law» sesong 3 på rundt 700 ord hvor du gir terningkast 5
400236,Skriv en anmeldelse av filmen «Deadpool» på rundt 100 ord hvor du gir terningkast 4
313,Skriv en anmeldelse av TV-serien «The People v. O. J. Simpson» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4264,Skriv en anmeldelse av filmen «Walking With Dinosaurs» på rundt 400 ord hvor du gir terningkast 3
3674,Skriv en anmeldelse av filmen «The Social Network» på rundt 400 ord hvor du gir terningkast 5
4780,Skriv en anmeldelse av filmen «The Neon Demon» på rundt 100 ord hvor du gir terningkast 5
400344,Skriv en anmeldelse av filmen «Free Fire» på rundt 100 ord hvor du gir terningkast 4
4024,Skriv en anmeldelse av filmen «90 minutter» på rundt 400 ord hvor du gir terningkast 5
400136,Skriv en anmeldelse av filmen «Weiner» på rundt 100 ord hvor du gir terningkast 5
3555,Skriv en anmeldelse av filmen «L.A. Gigolo» på rundt 400 ord hvor du gir terningkast 4
168,Skriv en anmeldelse av TV-serien «Top of the Lake» på rundt 600 ord hvor du gir terningkast 6
4938,Skriv en anmeldelse av filmen «A Cure for Wellness» på rundt 100 ord hvor du gir terningkast 3
4002,Skriv en anmeldelse av filmen «Madagascar 3: Full rulle i Europa» på rundt 400 ord hvor du gir terningkast 2
3413,Skriv en anmeldelse av filmen «Hancock» på rundt 400 ord hvor du gir terningkast 3
3449,Skriv en anmeldelse av filmen «Baader Meinhof» på rundt 400 ord hvor du gir terningkast 5
3393,Skriv en anmeldelse av filmen «En ekte mann» på rundt 400 ord hvor du gir terningkast 3
4427,Skriv en anmeldelse av filmen «Bjørnøya» på rundt 400 ord hvor du gir terningkast 4
4303,Skriv en anmeldelse av filmen «Om hester og menn» på rundt 400 ord hvor du gir terningkast 5
4631,Skriv en anmeldelse av filmen «Villmark 2» på rundt 400 ord hvor du gir terningkast 4
401387,Skriv en anmeldelse av TV-serien «Homeland» sesong 7 på rundt 500 ord hvor du gir terningkast 5
3390,Skriv en anmeldelse av filmen «Zack and Miri make a porno» på rundt 400 ord hvor du gir terningkast 4
4192,Skriv en anmeldelse av filmen «Elysium» på rundt 500 ord hvor du gir terningkast 4
3343,Skriv en anmeldelse av filmen «I´m Not There» på rundt 400 ord hvor du gir terningkast 4
400260,Skriv en anmeldelse av filmen «Solan og Ludvig – Herfra til Flåklypa» på rundt 400 ord hvor du gir terningkast 4
3971,Skriv en anmeldelse av filmen «SuperClásico» på rundt 400 ord hvor du gir terningkast 4
400369,Skriv en anmeldelse av filmen «Det norske hus» på rundt 100 ord hvor du gir terningkast 1
3607,Skriv en anmeldelse av filmen «The Runaways» på rundt 400 ord hvor du gir terningkast 5
3631,Skriv en anmeldelse av filmen «Knight and Day» på rundt 400 ord hvor du gir terningkast 4
401908,Skriv en anmeldelse av filmen «Rive-Rolf kræsjer internett» på rundt 100 ord hvor du gir terningkast 4
171,Skriv en anmeldelse av TV-serien «True Detective» sesong 1 på rundt 700 ord hvor du gir terningkast 6
3345,Skriv en anmeldelse av filmen «Rambo» på rundt 400 ord hvor du gir terningkast 5
371,Skriv en anmeldelse av TV-serien «Master of None» sesong 2 på rundt 100 ord hvor du gir terningkast 5
4274,Skriv en anmeldelse av filmen «Paranormal Activity: The Marked Ones» på rundt 400 ord hvor du gir terningkast 3
4077,Skriv en anmeldelse av filmen «Seven Psychopaths» på rundt 300 ord hvor du gir terningkast 4
4414,Skriv en anmeldelse av filmen «En trettimeters reise» på rundt 400 ord hvor du gir terningkast 4
3399,Skriv en anmeldelse av filmen «Solsikkenes natt» på rundt 400 ord hvor du gir terningkast 5
400401,Skriv en anmeldelse av filmen «The Good Lie» på rundt 400 ord hvor du gir terningkast 4
80,Skriv en anmeldelse av TV-serien «Big Love» sesong 3 på rundt 400 ord hvor du gir terningkast 4
4388,Skriv en anmeldelse av filmen «Børning» på rundt 500 ord hvor du gir terningkast 4
4596,Skriv en anmeldelse av filmen «Irrational Man» på rundt 400 ord hvor du gir terningkast 4
400197,Skriv en anmeldelse av filmen «Captain America: Civil War» på rundt 100 ord hvor du gir terningkast 5
401953,Skriv en anmeldelse av filmen «Climax» på rundt 100 ord hvor du gir terningkast 4
3769,Skriv en anmeldelse av filmen «Sucker Punch» på rundt 400 ord hvor du gir terningkast 4
4602,Skriv en anmeldelse av filmen «Pøbler» på rundt 300 ord hvor du gir terningkast 4
3522,Skriv en anmeldelse av filmen «Che - Geriljalederen» på rundt 500 ord hvor du gir terningkast 3
61,Skriv en anmeldelse av TV-serien «Brutte Løfter» sesong 1 på rundt 500 ord hvor du gir terningkast 5
400235,Skriv en anmeldelse av filmen «Trumbo» på rundt 100 ord hvor du gir terningkast 4
3808,Skriv en anmeldelse av filmen «Blastfighter» på rundt 600 ord hvor du gir terningkast 3
4278,Skriv en anmeldelse av filmen «Kvinnen i buret» på rundt 400 ord hvor du gir terningkast 4
4730,Skriv en anmeldelse av filmen «10 Cloverfield Lane» på rundt 400 ord hvor du gir terningkast 4
157,Skriv en anmeldelse av TV-serien «Derek» sesong 1 på rundt 500 ord hvor du gir terningkast 5
4928,Skriv en anmeldelse av filmen «Paterson» på rundt 100 ord hvor du gir terningkast 5
30,Skriv en anmeldelse av TV-serien «Fear Itself» sesong 1 på rundt 700 ord hvor du gir terningkast 3
4743,Skriv en anmeldelse av filmen «Den franske forbindelsen» på rundt 400 ord hvor du gir terningkast 4
4974,Skriv en anmeldelse av filmen «Smurfene: Den hemmelige landsbyen» på rundt 100 ord hvor du gir terningkast 3
3670,Skriv en anmeldelse av filmen «Fritt Vilt III» på rundt 400 ord hvor du gir terningkast 3
5198,Skriv en anmeldelse av filmen «Pacific Rim: Uprising» på rundt 600 ord hvor du gir terningkast 4
3870,Skriv en anmeldelse av filmen «Killer Elite» på rundt 500 ord hvor du gir terningkast 4
4225,Skriv en anmeldelse av filmen «Don Jon» på rundt 700 ord hvor du gir terningkast 5
3583,Skriv en anmeldelse av filmen «Alle mine kjære» på rundt 400 ord hvor du gir terningkast 3
3212,Skriv en anmeldelse av filmen «Parfymen – Historien om en morder» på rundt 500 ord hvor du gir terningkast 5
4026,Skriv en anmeldelse av filmen «Det er bare fornavnet!» på rundt 300 ord hvor du gir terningkast 2
365,Skriv en anmeldelse av TV-serien «Veep» sesong 6 på rundt 100 ord hvor du gir terningkast 5
4250,Skriv en anmeldelse av filmen «Fremmed ved sjøen» på rundt 500 ord hvor du gir terningkast 5
4966,Skriv en anmeldelse av filmen «CHiPs – Crazy Patrol» på rundt 100 ord hvor du gir terningkast 1
3521,Skriv en anmeldelse av filmen «Fast & Furious» på rundt 400 ord hvor du gir terningkast 4
4657,Skriv en anmeldelse av filmen «99 Homes» på rundt 400 ord hvor du gir terningkast 5
3626,Skriv en anmeldelse av filmen «Killers» på rundt 400 ord hvor du gir terningkast 2
3518,Skriv en anmeldelse av filmen «Monsters vs. Aliens» på rundt 400 ord hvor du gir terningkast 4
4670,Skriv en anmeldelse av filmen «Truth» på rundt 400 ord hvor du gir terningkast 4
207,Skriv en anmeldelse av TV-serien «Bosch» sesong 1 på rundt 700 ord hvor du gir terningkast 5
4761,Skriv en anmeldelse av filmen «Lykkelig i 24 timer» på rundt 400 ord hvor du gir terningkast 4
413,Skriv en anmeldelse av filmen «Los Bastardos» på rundt 400 ord hvor du gir terningkast 4
4816,Skriv en anmeldelse av filmen «Star Trek Beyond» på rundt 100 ord hvor du gir terningkast 4
4766,Skriv en anmeldelse av filmen «Marnie – min hemmelige venninne» på rundt 100 ord hvor du gir terningkast 5
5191,Skriv en anmeldelse av filmen «Tomb Raider» på rundt 700 ord hvor du gir terningkast 4
4364,Skriv en anmeldelse av filmen «Torden & Magi» på rundt 400 ord hvor du gir terningkast 3
4982,Skriv en anmeldelse av filmen «Get Out» på rundt 100 ord hvor du gir terningkast 5
400319,Skriv en anmeldelse av filmen «Pirates of the Caribbean: Salazar's Revenge» på rundt 100 ord hvor du gir terningkast 4
3204,Skriv en anmeldelse av filmen «United 93» på rundt 400 ord hvor du gir terningkast 6
5319,Skriv en anmeldelse av filmen «Arvingene» på rundt 400 ord hvor du gir terningkast 5
400167,Skriv en anmeldelse av filmen «Ghostbusters» på rundt 100 ord hvor du gir terningkast 4
5131,Skriv en anmeldelse av filmen «The Villainess» på rundt 500 ord hvor du gir terningkast 5
3684,Skriv en anmeldelse av filmen «RED» på rundt 400 ord hvor du gir terningkast 4
5372,Skriv en anmeldelse av filmen «Mid90s» på rundt 100 ord hvor du gir terningkast 5
4328,Skriv en anmeldelse av filmen «Venus In Fur» på rundt 400 ord hvor du gir terningkast 4
3281,Skriv en anmeldelse av filmen «This Is England» på rundt 400 ord hvor du gir terningkast 5
3273,Skriv en anmeldelse av filmen «Planet  Terror» på rundt 500 ord hvor du gir terningkast 5
3563,Skriv en anmeldelse av filmen «Jenta som lekte med ilden» på rundt 400 ord hvor du gir terningkast 3
3396,Skriv en anmeldelse av filmen «Cop DJ» på rundt 300 ord hvor du gir terningkast 5
3260,Skriv en anmeldelse av filmen «PotC: At Worlds End» på rundt 500 ord hvor du gir terningkast 5
5238,Skriv en anmeldelse av filmen «Hereditary» på rundt 600 ord hvor du gir terningkast 5
400166,Skriv en anmeldelse av filmen «Lights out» på rundt 100 ord hvor du gir terningkast 5
4302,Skriv en anmeldelse av filmen «RoboCop» på rundt 400 ord hvor du gir terningkast 4
400821,Skriv en anmeldelse av TV-serien «True Detective» sesong 2 på rundt 100 ord hvor du gir terningkast 6
5181,Skriv en anmeldelse av filmen «Game Night» på rundt 500 ord hvor du gir terningkast 4
3507,"Skriv en anmeldelse av filmen «Patrik 1,5» på rundt 400 ord hvor du gir terningkast 4"
3421,Skriv en anmeldelse av filmen «Får jag lov – till den sista dansen» på rundt 400 ord hvor du gir terningkast 4
5074,Skriv en anmeldelse av filmen «Biler 3» på rundt 500 ord hvor du gir terningkast 4
4655,Skriv en anmeldelse av filmen «Black Mass» på rundt 400 ord hvor du gir terningkast 4
4100,Skriv en anmeldelse av filmen «Rive-Rolf» på rundt 400 ord hvor du gir terningkast 5
5170,Skriv en anmeldelse av filmen «Den of Thieves» på rundt 500 ord hvor du gir terningkast 4
3614,Skriv en anmeldelse av filmen «Sex and the City 2» på rundt 600 ord hvor du gir terningkast 1
3609,Skriv en anmeldelse av filmen «Cop Out» på rundt 400 ord hvor du gir terningkast 3
3828,Skriv en anmeldelse av filmen «Captain America: The First Avenger» på rundt 500 ord hvor du gir terningkast 5
401402,Skriv en anmeldelse av filmen «120 slag i minuttet» på rundt 600 ord hvor du gir terningkast 5
4064,Skriv en anmeldelse av filmen «Operasjon Argo» på rundt 400 ord hvor du gir terningkast 5
4866,Skriv en anmeldelse av filmen «Jack Reacher: Vend aldri tilbake» på rundt 100 ord hvor du gir terningkast 4
3681,Skriv en anmeldelse av filmen «A Nightmare on Elm Street (2010)» på rundt 400 ord hvor du gir terningkast 3
216,Skriv en anmeldelse av TV-serien «Bloodline» sesong 1 på rundt 700 ord hvor du gir terningkast 5
4920,Skriv en anmeldelse av filmen «Kings Bay» på rundt 100 ord hvor du gir terningkast 4
400143,Skriv en anmeldelse av filmen «Gilberts Grusomme Hevn» på rundt 100 ord hvor du gir terningkast 4
400390,Skriv en anmeldelse av filmen «En gatekatt ved navn Bob» på rundt 100 ord hvor du gir terningkast 4
400979,Skriv en anmeldelse av filmen «Ballerina» på rundt 300 ord hvor du gir terningkast 3
401414,"Skriv en anmeldelse av filmen «Adjø, Christopher Robin» på rundt 400 ord hvor du gir terningkast 4"
3897,Skriv en anmeldelse av filmen «Moneyball» på rundt 500 ord hvor du gir terningkast 5
400075,Skriv en anmeldelse av filmen «Unbroken» på rundt 400 ord hvor du gir terningkast 3
3725,Skriv en anmeldelse av filmen «Burlesque» på rundt 500 ord hvor du gir terningkast 2
4136,Skriv en anmeldelse av filmen «Sang for Marion» på rundt 400 ord hvor du gir terningkast 4
5039,Skriv en anmeldelse av filmen «Pop Aye» på rundt 700 ord hvor du gir terningkast 5
4176,Skriv en anmeldelse av filmen «Pornopung» på rundt 600 ord hvor du gir terningkast 5
401583,Skriv en anmeldelse av filmen «Hereditary» på rundt 500 ord hvor du gir terningkast 6
